,param,mean_square_error
674,"[0.6000000000000001, 0.1, 0.0, -0.19999999999999996, 0.4]",0.4928357399709035
675,"[0.6000000000000001, 0.1, 0.0, -0.19999999999999996, 0.6000000000000001]",0.4917946425660783
676,"[0.6000000000000001, 0.1, 0.0, -0.19999999999999996, 0.8]",0.49045943758308047
677,"[0.6000000000000001, 0.1, 0.0, -0.19999999999999996, 1.0]",0.4887751160544274
678,"[0.6000000000000001, 0.1, 0.0, 0.0, 0.0]",0.4943966382006799
679,"[0.6000000000000001, 0.1, 0.0, 0.0, 0.2]",0.49370663201470777
680,"[0.6000000000000001, 0.1, 0.0, 0.0, 0.4]",0.4925382701044971
681,"[0.6000000000000001, 0.1, 0.0, 0.0, 0.6000000000000001]",0.49115321761677855
682,"[0.6000000000000001, 0.1, 0.0, 0.0, 0.8]",0.4895042720111687
683,"[0.6000000000000001, 0.1, 0.0, 0.0, 1.0]",0.48751797636766947
684,"[0.6000000000000001, 0.1, 0.2, -1.0, 0.0]",0.4881160373585968
685,"[0.6000000000000001, 0.1, 0.2, -1.0, 0.2]",0.48815430637629703
686,"[0.6000000000000001, 0.1, 0.2, -1.0, 0.4]",0.48826135412084204
687,"[0.6000000000000001, 0.1, 0.2, -1.0, 0.6000000000000001]",0.48829594602229104
688,"[0.6000000000000001, 0.1, 0.2, -1.0, 0.8]",0.48806240054174826
689,"[0.6000000000000001, 0.1, 0.2, -1.0, 1.0]",0.4874678617999537
690,"[0.6000000000000001, 0.1, 0.2, -0.8, 0.0]",0.488546788529539
691,"[0.6000000000000001, 0.1, 0.2, -0.8, 0.2]",0.4885953964752585
692,"[0.6000000000000001, 0.1, 0.2, -0.8, 0.4]",0.4886921681895269
693,"[0.6000000000000001, 0.1, 0.2, -0.8, 0.6000000000000001]",0.48857863563943693
694,"[0.6000000000000001, 0.1, 0.2, -0.8, 0.8]",0.4880990689826016
695,"[0.6000000000000001, 0.1, 0.2, -0.8, 1.0]",0.4872074472453004
696,"[0.6000000000000001, 0.1, 0.2, -0.6, 0.0]",0.48910046253499323
697,"[0.6000000000000001, 0.1, 0.2, -0.6, 0.2]",0.48915801537147563
698,"[0.6000000000000001, 0.1, 0.2, -0.6, 0.4]",0.48915739006792663
699,"[0.6000000000000001, 0.1, 0.2, -0.6, 0.6000000000000001]",0.4887714946681669
700,"[0.6000000000000001, 0.1, 0.2, -0.6, 0.8]",0.4879648965775134
701,"[0.6000000000000001, 0.1, 0.2, -0.6, 1.0]",0.4867222947065583
702,"[0.6000000000000001, 0.1, 0.2, -0.3999999999999999, 0.0]",0.4898134063658355
703,"[0.6000000000000001, 0.1, 0.2, -0.3999999999999999, 0.2]",0.489843949795864
704,"[0.6000000000000001, 0.1, 0.2, -0.3999999999999999, 0.4]",0.4895485543524542
705,"[0.6000000000000001, 0.1, 0.2, -0.3999999999999999, 0.6000000000000001]",0.48876594946860596
706,"[0.6000000000000001, 0.1, 0.2, -0.3999999999999999, 0.8]",0.48757376227073956
707,"[0.6000000000000001, 0.1, 0.2, -0.3999999999999999, 1.0]",0.4859463670705065
708,"[0.6000000000000001, 0.1, 0.2, -0.19999999999999996, 0.0]",0.4906947921675143
709,"[0.6000000000000001, 0.1, 0.2, -0.19999999999999996, 0.2]",0.49049841834257857
710,"[0.6000000000000001, 0.1, 0.2, -0.19999999999999996, 0.4]",0.4896644920545774
711,"[0.6000000000000001, 0.1, 0.2, -0.19999999999999996, 0.6000000000000001]",0.4884277969764562
712,"[0.6000000000000001, 0.1, 0.2, -0.19999999999999996, 0.8]",0.4868352335455475
713,"[0.6000000000000001, 0.1, 0.2, -0.19999999999999996, 1.0]",0.4848206600499604
714,"[0.6000000000000001, 0.1, 0.2, 0.0, 0.0]",0.49138199887138007
715,"[0.6000000000000001, 0.1, 0.2, 0.0, 0.2]",0.4906089648686797
716,"[0.6000000000000001, 0.1, 0.2, 0.0, 0.4]",0.489252316799444
717,"[0.6000000000000001, 0.1, 0.2, 0.0, 0.6000000000000001]",0.48762411383182924
718,"[0.6000000000000001, 0.1, 0.2, 0.0, 0.8]",0.48567152891975407
719,"[0.6000000000000001, 0.1, 0.2, 0.0, 1.0]",0.48330949114303584
720,"[0.6000000000000001, 0.1, 0.4, -1.0, 0.0]",0.49330841902161915
721,"[0.6000000000000001, 0.1, 0.4, -1.0, 0.2]",0.49336889015073965
722,"[0.6000000000000001, 0.1, 0.4, -1.0, 0.4]",0.4935316222135284
723,"[0.6000000000000001, 0.1, 0.4, -1.0, 0.6000000000000001]",0.4935653351014595
724,"[0.6000000000000001, 0.1, 0.4, -1.0, 0.8]",0.4931691593582205
725,"[0.6000000000000001, 0.1, 0.4, -1.0, 1.0]",0.4921980815007756
726,"[0.6000000000000001, 0.1, 0.4, -0.8, 0.0]",0.49399244541352544
727,"[0.6000000000000001, 0.1, 0.4, -0.8, 0.2]",0.4940650281008315
728,"[0.6000000000000001, 0.1, 0.4, -0.8, 0.4]",0.49419665382415856
729,"[0.6000000000000001, 0.1, 0.4, -0.8, 0.6000000000000001]",0.49398691680722423
730,"[0.6000000000000001, 0.1, 0.4, -0.8, 0.8]",0.49320175893961404
731,"[0.6000000000000001, 0.1, 0.4, -0.8, 1.0]",0.4917611412231211
732,"[0.6000000000000001, 0.1, 0.4, -0.6, 0.0]",0.49484473411356555
733,"[0.6000000000000001, 0.1, 0.4, -0.6, 0.2]",0.4949208008756644
734,"[0.6000000000000001, 0.1, 0.4, -0.6, 0.4]",0.4948842326628922
735,"[0.6000000000000001, 0.1, 0.4, -0.6, 0.6000000000000001]",0.4942479139293957
736,"[0.6000000000000001, 0.1, 0.4, -0.6, 0.8]",0.49295521243670176
737,"[0.6000000000000001, 0.1, 0.4, -0.6, 1.0]",0.4909611435906997
738,"[0.6000000000000001, 0.1, 0.4, -0.3999999999999999, 0.0]",0.4958931194548095
739,"[0.6000000000000001, 0.1, 0.4, -0.3999999999999999, 0.2]",0.49591279650776704
740,"[0.6000000000000001, 0.1, 0.4, -0.3999999999999999, 0.4]",0.4954216182738123
741,"[0.6000000000000001, 0.1, 0.4, -0.3999999999999999, 0.6000000000000001]",0.49418303802275354
742,"[0.6000000000000001, 0.1, 0.4, -0.3999999999999999, 0.8]",0.49229739834072894
743,"[0.6000000000000001, 0.1, 0.4, -0.3999999999999999, 1.0]",0.4896912759134751
744,"[0.6000000000000001, 0.1, 0.4, -0.19999999999999996, 0.0]",0.4970989892700053
745,"[0.6000000000000001, 0.1, 0.4, -0.19999999999999996, 0.2]",0.49679310558991
746,"[0.6000000000000001, 0.1, 0.4, -0.19999999999999996, 0.4]",0.49550853447506676
747,"[0.6000000000000001, 0.1, 0.4, -0.19999999999999996, 0.6000000000000001]",0.49359203971703597
748,"[0.6000000000000001, 0.1, 0.4, -0.19999999999999996, 0.8]",0.49108786055999976
749,"[0.6000000000000001, 0.1, 0.4, -0.19999999999999996, 1.0]",0.48784911176136986
750,"[0.6000000000000001, 0.1, 0.4, 0.0, 0.0]",0.49797800452423224
751,"[0.6000000000000001, 0.1, 0.4, 0.0, 0.2]",0.4968213696016436
752,"[0.6000000000000001, 0.1, 0.4, 0.0, 0.4]",0.4947786941607396
753,"[0.6000000000000001, 0.1, 0.4, 0.0, 0.6000000000000001]",0.4922754974480722
754,"[0.6000000000000001, 0.1, 0.4, 0.0, 0.8]",0.489198548878029
755,"[0.6000000000000001, 0.1, 0.4, 0.0, 1.0]",0.48535554890414156
756,"[0.6000000000000001, 0.1, 0.6000000000000001, -1.0, 0.0]",0.5125416961385719
757,"[0.6000000000000001, 0.1, 0.6000000000000001, -1.0, 0.2]",0.5126274437430346
758,"[0.6000000000000001, 0.1, 0.6000000000000001, -1.0, 0.4]",0.5128575958835435
759,"[0.6000000000000001, 0.1, 0.6000000000000001, -1.0, 0.6000000000000001]",0.51288839247175
760,"[0.6000000000000001, 0.1, 0.6000000000000001, -1.0, 0.8]",0.5122802496052219
761,"[0.6000000000000001, 0.1, 0.6000000000000001, -1.0, 1.0]",0.5108171134809665
762,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.8, 0.0]",0.513540636178328
763,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.8, 0.2]",0.5136397054828564
764,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.8, 0.4]",0.5138152904177558
765,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.8, 0.6000000000000001]",0.5134818510933064
766,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.8, 0.8]",0.5122992360550418
767,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.8, 1.0]",0.5101382706124035
768,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.6, 0.0]",0.514761865647056
769,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.6, 0.2]",0.5148597137834838
770,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.6, 0.4]",0.5147832728298831
771,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.6, 0.6000000000000001]",0.5138241656862008
772,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.6, 0.8]",0.511896573650001
773,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.6, 1.0]",0.5089091626074943
774,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.3999999999999999, 0.0]",0.5162251377074528
775,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.3999999999999999, 0.2]",0.5162424552465811
776,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.3999999999999999, 0.4]",0.5155068546378081
777,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.3999999999999999, 0.6000000000000001]",0.5136747839607978
778,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.3999999999999999, 0.8]",0.5108762915062817
779,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.3999999999999999, 1.0]",0.5069623143134696
780,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.19999999999999996, 0.0]",0.5178638349719441
781,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.19999999999999996, 0.2]",0.5174312296414048
782,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.19999999999999996, 0.4]",0.5155540723439561
783,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.19999999999999996, 0.6000000000000001]",0.5127426828169835
784,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.19999999999999996, 0.8]",0.5090248875703366
785,"[0.6000000000000001, 0.1, 0.6000000000000001, -0.19999999999999996, 1.0]",0.5041257194921577
786,"[0.6000000000000001, 0.1, 0.6000000000000001, 0.0, 0.0]",0.5191099052280526
787,"[0.6000000000000001, 0.1, 0.6000000000000001, 0.0, 0.2]",0.5173623622545436
788,"[0.6000000000000001, 0.1, 0.6000000000000001, 0.0, 0.4]",0.5144015121061978
789,"[0.6000000000000001, 0.1, 0.6000000000000001, 0.0, 0.6000000000000001]",0.5107317353452253
790,"[0.6000000000000001, 0.1, 0.6000000000000001, 0.0, 0.8]",0.5061347964812055
791,"[0.6000000000000001, 0.1, 0.6000000000000001, 0.0, 1.0]",0.5002423653460397
792,"[0.6000000000000001, 0.1, 0.8, -1.0, 0.0]",0.5394799526721532
793,"[0.6000000000000001, 0.1, 0.8, -1.0, 0.2]",0.5395886011576762
794,"[0.6000000000000001, 0.1, 0.8, -1.0, 0.4]",0.5398845039219006
795,"[0.6000000000000001, 0.1, 0.8, -1.0, 0.6000000000000001]",0.53992660384927
796,"[0.6000000000000001, 0.1, 0.8, -1.0, 0.8]",0.5391503099481454
797,"[0.6000000000000001, 0.1, 0.8, -1.0, 1.0]",0.5372774085427907
798,"[0.6000000000000001, 0.1, 0.8, -0.8, 0.0]",0.540778299155183
799,"[0.6000000000000001, 0.1, 0.8, -0.8, 0.2]",0.540901985599946
800,"[0.6000000000000001, 0.1, 0.8, -0.8, 0.4]",0.5411276701960205
801,"[0.6000000000000001, 0.1, 0.8, -0.8, 0.6000000000000001]",0.5407020577319038
802,"[0.6000000000000001, 0.1, 0.8, -0.8, 0.8]",0.5391895508878989
803,"[0.6000000000000001, 0.1, 0.8, -0.8, 1.0]",0.5364187233698041
804,"[0.6000000000000001, 0.1, 0.8, -0.6, 0.0]",0.5423493763581327
805,"[0.6000000000000001, 0.1, 0.8, -0.6, 0.2]",0.5424718517054673
806,"[0.6000000000000001, 0.1, 0.8, -0.6, 0.4]",0.542378311695245
807,"[0.6000000000000001, 0.1, 0.8, -0.6, 0.6000000000000001]",0.5411523050888702
808,"[0.6000000000000001, 0.1, 0.8, -0.6, 0.8]",0.5386856943461752
809,"[0.6000000000000001, 0.1, 0.8, -0.6, 1.0]",0.534846704407146
810,"[0.6000000000000001, 0.1, 0.8, -0.3999999999999999, 0.0]",0.5442123701864501
811,"[0.6000000000000001, 0.1, 0.8, -0.3999999999999999, 0.2]",0.544244007735709
812,"[0.6000000000000001, 0.1, 0.8, -0.3999999999999999, 0.4]",0.5433100478413826
813,"[0.6000000000000001, 0.1, 0.8, -0.3999999999999999, 0.6000000000000001]",0.5409696088222918
814,"[0.6000000000000001, 0.1, 0.8, -0.3999999999999999, 0.8]",0.5373848117867756
815,"[0.6000000000000001, 0.1, 0.8, -0.3999999999999999, 1.0]",0.5323371784040674
816,"[0.6000000000000001, 0.1, 0.8, -0.19999999999999996, 0.0]",0.546302938835973
817,"[0.6000000000000001, 0.1, 0.8, -0.19999999999999996, 0.2]",0.545771587495679
818,"[0.6000000000000001, 0.1, 0.8, -0.19999999999999996, 0.4]",0.5433717986568974
819,"[0.6000000000000001, 0.1, 0.8, -0.19999999999999996, 0.6000000000000001]",0.5397803342973149
820,"[0.6000000000000001, 0.1, 0.8, -0.19999999999999996, 0.8]",0.535005416574414
821,"[0.6000000000000001, 0.1, 0.8, -0.19999999999999996, 1.0]",0.5286508384175228
822,"[0.6000000000000001, 0.1, 0.8, 0.0, 0.0]",0.5480184934588966
823,"[0.6000000000000001, 0.1, 0.8, 0.0, 0.2]",0.5456787414526908
824,"[0.6000000000000001, 0.1, 0.8, 0.0, 0.4]",0.5418948754657713
825,"[0.6000000000000001, 0.1, 0.8, 0.0, 0.6000000000000001]",0.5371980150672018
826,"[0.6000000000000001, 0.1, 0.8, 0.0, 0.8]",0.531263244115297
827,"[0.6000000000000001, 0.1, 0.8, 0.0, 1.0]",0.523551710517619
828,"[0.6000000000000001, 0.1, 1.0, -1.0, 0.0]",0.5680276652627986
829,"[0.6000000000000001, 0.1, 1.0, -1.0, 0.2]",0.5681566795630332
830,"[0.6000000000000001, 0.1, 1.0, -1.0, 0.4]",0.5685140284473778
831,"[0.6000000000000001, 0.1, 1.0, -1.0, 0.6000000000000001]",0.5685805244774457
832,"[0.6000000000000001, 0.1, 1.0, -1.0, 0.8]",0.5676890891193737
833,"[0.6000000000000001, 0.1, 1.0, -1.0, 1.0]",0.5655132253422062
834,"[0.6000000000000001, 0.1, 1.0, -0.8, 0.0]",0.5695928611630805
835,"[0.6000000000000001, 0.1, 1.0, -0.8, 0.2]",0.5697397027949243
836,"[0.6000000000000001, 0.1, 1.0, -0.8, 0.4]",0.5700186598073287
837,"[0.6000000000000001, 0.1, 1.0, -0.8, 0.6000000000000001]",0.5695365620065176
838,"[0.6000000000000001, 0.1, 1.0, -0.8, 0.8]",0.5677809160579758
839,"[0.6000000000000001, 0.1, 1.0, -0.8, 1.0]",0.5645490557913546
840,"[0.6000000000000001, 0.1, 1.0, -0.6, 0.0]",0.5714773085028059
841,"[0.6000000000000001, 0.1, 1.0, -0.6, 0.2]",0.571626690004069
842,"[0.6000000000000001, 0.1, 1.0, -0.6, 0.4]",0.5715364675905121
843,"[0.6000000000000001, 0.1, 1.0, -0.6, 0.6000000000000001]",0.5701139336806799
844,"[0.6000000000000001, 0.1, 1.0, -0.6, 0.8]",0.567237388854654
845,"[0.6000000000000001, 0.1, 1.0, -0.6, 1.0]",0.5627452572177452
846,"[0.6000000000000001, 0.1, 1.0, -0.3999999999999999, 0.0]",0.5737065850519123
847,"[0.6000000000000001, 0.1, 1.0, -0.3999999999999999, 0.2]",0.5737628112426717
848,"[0.6000000000000001, 0.1, 1.0, -0.3999999999999999, 0.4]",0.5726835263170644
849,"[0.6000000000000001, 0.1, 1.0, -0.3999999999999999, 0.6000000000000001]",0.5699506244029227
850,"[0.6000000000000001, 0.1, 1.0, -0.3999999999999999, 0.8]",0.5657575934479341
851,"[0.6000000000000001, 0.1, 1.0, -0.3999999999999999, 1.0]",0.559831127809775
852,"[0.6000000000000001, 0.1, 1.0, -0.19999999999999996, 0.0]",0.5762337835585765
853,"[0.6000000000000001, 0.1, 1.0, -0.19999999999999996, 0.2]",0.5756294815622428
854,"[0.6000000000000001, 0.1, 1.0, -0.19999999999999996, 0.4]",0.5728106837173657
855,"[0.6000000000000001, 0.1, 1.0, -0.19999999999999996, 0.6000000000000001]",0.5686054919708075
856,"[0.6000000000000001, 0.1, 1.0, -0.19999999999999996, 0.8]",0.5630041696603904
857,"[0.6000000000000001, 0.1, 1.0, -0.19999999999999996, 1.0]",0.5555110811372012
858,"[0.6000000000000001, 0.1, 1.0, 0.0, 0.0]",0.5784391298961913
859,"[0.6000000000000001, 0.1, 1.0, 0.0, 0.2]",0.5755793025546586
860,"[0.6000000000000001, 0.1, 1.0, 0.0, 0.4]",0.5711284637459908
861,"[0.6000000000000001, 0.1, 1.0, 0.0, 0.6000000000000001]",0.5656173215037268
862,"[0.6000000000000001, 0.1, 1.0, 0.0, 0.8]",0.5586286458251549
863,"[0.6000000000000001, 0.1, 1.0, 0.0, 1.0]",0.5494814696683816
864,"[0.8, 0.1, 0.0, -1.0, 0.0]",0.49141814530905203
865,"[0.8, 0.1, 0.0, -1.0, 0.2]",0.491449950950687
866,"[0.8, 0.1, 0.0, -1.0, 0.4]",0.49154177294633866
867,"[0.8, 0.1, 0.0, -1.0, 0.6000000000000001]",0.49157993820116275
868,"[0.8, 0.1, 0.0, -1.0, 0.8]",0.4913987394234451
869,"[0.8, 0.1, 0.0, -1.0, 1.0]",0.4909193512360258
870,"[0.8, 0.1, 0.0, -0.8, 0.0]",0.4917790647215723
871,"[0.8, 0.1, 0.0, -0.8, 0.2]",0.49182071348583933
872,"[0.8, 0.1, 0.0, -0.8, 0.4]",0.4919104020453911
873,"[0.8, 0.1, 0.0, -0.8, 0.6000000000000001]",0.4918299077473423
874,"[0.8, 0.1, 0.0, -0.8, 0.8]",0.4914450856735428
875,"[0.8, 0.1, 0.0, -0.8, 1.0]",0.49071768388667636
876,"[0.8, 0.1, 0.0, -0.6, 0.0]",0.49225291862955656
877,"[0.8, 0.1, 0.0, -0.6, 0.2]",0.4923064260264006
878,"[0.8, 0.1, 0.0, -0.6, 0.4]",0.492322307162344
879,"[0.8, 0.1, 0.0, -0.6, 0.6000000000000001]",0.49201479520149227
880,"[0.8, 0.1, 0.0, -0.6, 0.8]",0.4913545233873766
881,"[0.8, 0.1, 0.0, -0.6, 1.0]",0.49033091161342385
882,"[0.8, 0.1, 0.0, -0.3999999999999999, 0.0]",0.4928810394074681
883,"[0.8, 0.1, 0.0, -0.3999999999999999, 0.2]",0.4929222517458972
884,"[0.8, 0.1, 0.0, -0.3999999999999999, 0.4]",0.49268872022113763
885,"[0.8, 0.1, 0.0, -0.3999999999999999, 0.6000000000000001]",0.49204214908796706
886,"[0.8, 0.1, 0.0, -0.3999999999999999, 0.8]",0.49105259950116453
887,"[0.8, 0.1, 0.0, -0.3999999999999999, 1.0]",0.4897011399762843
888,"[0.8, 0.1, 0.0, -0.19999999999999996, 0.0]",0.49370910241954014
889,"[0.8, 0.1, 0.0, -0.19999999999999996, 0.2]",0.4935433097135475
890,"[0.8, 0.1, 0.0, -0.19999999999999996, 0.4]",0.4928357399709035
891,"[0.8, 0.1, 0.0, -0.19999999999999996, 0.6000000000000001]",0.4917946425660783
892,"[0.8, 0.1, 0.0, -0.19999999999999996, 0.8]",0.49045943758308047
893,"[0.8, 0.1, 0.0, -0.19999999999999996, 1.0]",0.4887751160544274
894,"[0.8, 0.1, 0.0, 0.0, 0.0]",0.4943966382006799
895,"[0.8, 0.1, 0.0, 0.0, 0.2]",0.49370663201470777
896,"[0.8, 0.1, 0.0, 0.0, 0.4]",0.4925382701044971
897,"[0.8, 0.1, 0.0, 0.0, 0.6000000000000001]",0.49115321761677855
898,"[0.8, 0.1, 0.0, 0.0, 0.8]",0.4895042720111687
899,"[0.8, 0.1, 0.0, 0.0, 1.0]",0.48751797636766947
900,"[0.8, 0.1, 0.2, -1.0, 0.0]",0.48613628061143577
901,"[0.8, 0.1, 0.2, -1.0, 0.2]",0.4861729944531815
902,"[0.8, 0.1, 0.2, -1.0, 0.4]",0.4862750917646546
903,"[0.8, 0.1, 0.2, -1.0, 0.6000000000000001]",0.4863039899677236
904,"[0.8, 0.1, 0.2, -1.0, 0.8]",0.48606693599194517
905,"[0.8, 0.1, 0.2, -1.0, 1.0]",0.48547244374257414
906,"[0.8, 0.1, 0.2, -0.8, 0.0]",0.48654926716722235
907,"[0.8, 0.1, 0.2, -0.8, 0.2]",0.486595748286684
908,"[0.8, 0.1, 0.2, -0.8, 0.4]",0.4866867559382986
909,"[0.8, 0.1, 0.2, -0.8, 0.6000000000000001]",0.48656914646420824
910,"[0.8, 0.1, 0.2, -0.8, 0.8]",0.48608907272411994
911,"[0.8, 0.1, 0.2, -0.8, 1.0]",0.48520186845099506
912,"[0.8, 0.1, 0.2, -0.6, 0.0]",0.4870795795983813
913,"[0.8, 0.1, 0.2, -0.6, 0.2]",0.4871340018706068
914,"[0.8, 0.1, 0.2, -0.6, 0.4]",0.4871287801150093
915,"[0.8, 0.1, 0.2, -0.6, 0.6000000000000001]",0.4867428170823042
916,"[0.8, 0.1, 0.2, -0.6, 0.8]",0.4859406045977848
917,"[0.8, 0.1, 0.2, -0.6, 1.0]",0.4847090929261815
918,"[0.8, 0.1, 0.2, -0.3999999999999999, 0.0]",0.48776064213391374
919,"[0.8, 0.1, 0.2, -0.3999999999999999, 0.2]",0.48778778512172627
920,"[0.8, 0.1, 0.2, -0.3999999999999999, 0.4]",0.48749423075482057
921,"[0.8, 0.1, 0.2, -0.3999999999999999, 0.6000000000000001]",0.48671818431532426
922,"[0.8, 0.1, 0.2, -0.3999999999999999, 0.8]",0.4855375103796365
923,"[0.8, 0.1, 0.2, -0.3999999999999999, 1.0]",0.48393107699174104
924,"[0.8, 0.1, 0.2, -0.19999999999999996, 0.0]",0.4885964866396764
925,"[0.8, 0.1, 0.2, -0.19999999999999996, 0.2]",0.4884062972286678
926,"[0.8, 0.1, 0.2, -0.19999999999999996, 0.4]",0.4875856890118725
927,"[0.8, 0.1, 0.2, -0.19999999999999996, 0.6000000000000001]",0.4863640967651792
928,"[0.8, 0.1, 0.2, -0.19999999999999996, 0.8]",0.48479279851660223
929,"[0.8, 0.1, 0.2, -0.19999999999999996, 1.0]",0.4828136002741182
930,"[0.8, 0.1, 0.2, 0.0, 0.0]",0.48924367055903206
931,"[0.8, 0.1, 0.2, 0.0, 0.2]",0.48849191321544283
932,"[0.8, 0.1, 0.2, 0.0, 0.4]",0.48715604003736807
933,"[0.8, 0.1, 0.2, 0.0, 0.6000000000000001]",0.48555235158341215
934,"[0.8, 0.1, 0.2, 0.0, 0.8]",0.4836340809799801
935,"[0.8, 0.1, 0.2, 0.0, 1.0]",0.4813284365366975
936,"[0.8, 0.1, 0.4, -1.0, 0.0]",0.48956005100886657
937,"[0.8, 0.1, 0.4, -1.0, 0.2]",0.489617527500915
938,"[0.8, 0.1, 0.4, -1.0, 0.4]",0.4897682309413063
939,"[0.8, 0.1, 0.4, -1.0, 0.6000000000000001]",0.4897762433403523
940,"[0.8, 0.1, 0.4, -1.0, 0.8]",0.48933261884807383
941,"[0.8, 0.1, 0.4, -1.0, 1.0]",0.48828669397153895
942,"[0.8, 0.1, 0.4, -0.8, 0.0]",0.4902098429642126
943,"[0.8, 0.1, 0.4, -0.8, 0.2]",0.4902776334485249
944,"[0.8, 0.1, 0.4, -0.8, 0.4]",0.49039170418458694
945,"[0.8, 0.1, 0.4, -0.8, 0.6000000000000001]",0.49014618609860916
946,"[0.8, 0.1, 0.4, -0.8, 0.8]",0.4892993488904256
947,"[0.8, 0.1, 0.4, -0.8, 1.0]",0.48776771350268633
948,"[0.8, 0.1, 0.4, -0.6, 0.0]",0.49101479580320895
949,"[0.8, 0.1, 0.4, -0.6, 0.2]",0.49108278890538903
950,"[0.8, 0.1, 0.4, -0.6, 0.4]",0.49102220208504005
951,"[0.8, 0.1, 0.4, -0.6, 0.6000000000000001]",0.49033786137087804
952,"[0.8, 0.1, 0.4, -0.6, 0.8]",0.4889685262236848
953,"[0.8, 0.1, 0.4, -0.6, 1.0]",0.48686846516919385
954,"[0.8, 0.1, 0.4, -0.3999999999999999, 0.0]",0.4919943857739366
955,"[0.8, 0.1, 0.4, -0.3999999999999999, 0.2]",0.492002989174201
956,"[0.8, 0.1, 0.4, -0.3999999999999999, 0.4]",0.49148222015761495
957,"[0.8, 0.1, 0.4, -0.3999999999999999, 0.6000000000000001]",0.4901824612653112
958,"[0.8, 0.1, 0.4, -0.3999999999999999, 0.8]",0.48820673681855736
959,"[0.8, 0.1, 0.4, -0.3999999999999999, 1.0]",0.4854838147830535
960,"[0.8, 0.1, 0.4, -0.19999999999999996, 0.0]",0.493097140859142
961,"[0.8, 0.1, 0.4, -0.19999999999999996, 0.2]",0.4927896281311409
962,"[0.8, 0.1, 0.4, -0.19999999999999996, 0.4]",0.49146730358551655
963,"[0.8, 0.1, 0.4, -0.19999999999999996, 0.6000000000000001]",0.4894781940702825
964,"[0.8, 0.1, 0.4, -0.19999999999999996, 0.8]",0.4868751214064523
965,"[0.8, 0.1, 0.4, -0.19999999999999996, 1.0]",0.48351730843275453
966,"[0.8, 0.1, 0.4, 0.0, 0.0]",0.49386189172680256
967,"[0.8, 0.1, 0.4, 0.0, 0.2]",0.4927065797384492
968,"[0.8, 0.1, 0.4, 0.0, 0.4]",0.4906098239986288
969,"[0.8, 0.1, 0.4, 0.0, 0.6000000000000001]",0.48802824373043174
970,"[0.8, 0.1, 0.4, 0.0, 0.8]",0.4848522368591228
971,"[0.8, 0.1, 0.4, 0.0, 1.0]",0.4809028137132611
972,"[0.8, 0.1, 0.6000000000000001, -1.0, 0.0]",0.512647525388808
973,"[0.8, 0.1, 0.6000000000000001, -1.0, 0.2]",0.5127271640479156
974,"[0.8, 0.1, 0.6000000000000001, -1.0, 0.4]",0.5129358311682953
975,"[0.8, 0.1, 0.6000000000000001, -1.0, 0.6000000000000001]",0.5129030170551571
976,"[0.8, 0.1, 0.6000000000000001, -1.0, 0.8]",0.5121497202371585
977,"[0.8, 0.1, 0.6000000000000001, -1.0, 1.0]",0.5104331072951699
978,"[0.8, 0.1, 0.6000000000000001, -0.8, 0.0]",0.5135982527934828
979,"[0.8, 0.1, 0.6000000000000001, -0.8, 0.2]",0.513687430943415
980,"[0.8, 0.1, 0.6000000000000001, -0.8, 0.4]",0.5138272682372003
981,"[0.8, 0.1, 0.6000000000000001, -0.8, 0.6000000000000001]",0.5133904520250515
982,"[0.8, 0.1, 0.6000000000000001, -0.8, 0.8]",0.5120018419427554
983,"[0.8, 0.1, 0.6000000000000001, -0.8, 1.0]",0.5095112488498926
984,"[0.8, 0.1, 0.6000000000000001, -0.6, 0.0]",0.5147496141503793
985,"[0.8, 0.1, 0.6000000000000001, -0.6, 0.2]",0.5148309102924662
986,"[0.8, 0.1, 0.6000000000000001, -0.6, 0.4]",0.5146936050097111
987,"[0.8, 0.1, 0.6000000000000001, -0.6, 0.6000000000000001]",0.5135733431268215
988,"[0.8, 0.1, 0.6000000000000001, -0.6, 0.8]",0.5113665363683519
989,"[0.8, 0.1, 0.6000000000000001, -0.6, 1.0]",0.5079638066600555
